Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time,Temperature,Memory
Haskell, real/rsa, -1,117.724914550781250000, 104.193115234375000000,  ,  , 5552, 51.1, 6080
Haskell, real/rsa, -1,119.510864257812500000, 106.030761718750000000,  ,  , 5557, 49.6, 6080
Haskell, real/rsa, -1,123.696899414062500000, 110.557495117187500000,  ,  , 5462, 51.6, 6080
Haskell, real/rsa, -1,116.175415039062500000, 102.839599609375000000,  ,  , 5591, 50.9, 6080
Haskell, real/rsa, -1,131.708007812500000000, 117.718566894531250000,  ,  , 5843, 52.7, 6080
Haskell, real/rsa, -1,133.861389160156250000, 119.577941894531250000,  ,  , 5983, 51.7, 6080
Haskell, real/rsa, -1,122.774719238281250000, 109.605346679687500000,  ,  , 5496, 51.0, 6080
Haskell, real/rsa, -1,118.177429199218750000, 104.722167968750000000,  ,  , 5587, 51.6, 6080
Haskell, real/rsa, -1,120.864624023437500000, 107.776489257812500000,  ,  , 5530, 50.4, 6080
Haskell, real/rsa, -1,118.291198730468750000, 105.181701660156250000,  ,  , 5571, 51.2, 6080
Haskell, real/rsa, 5,68.778259277343750000, 38.282470703125000000,  ,  , 13759, 39.0, 6080
Haskell, real/rsa, 5,69.722534179687500000, 37.990173339843750000,  ,  , 13931, 38.6, 5760
Haskell, real/rsa, 5,70.135559082031250000, 37.998657226562500000,  ,  , 14033, 38.6, 6080
Haskell, real/rsa, 5,69.538574218750000000, 38.128112792968750000,  ,  , 13906, 38.5, 5920
Haskell, real/rsa, 5,69.165161132812500000, 38.050292968750000000,  ,  , 13900, 38.6, 5920
Haskell, real/rsa, 5,69.416137695312500000, 38.053588867187500000,  ,  , 13880, 38.1, 6080
Haskell, real/rsa, 5,70.510253906250000000, 38.073425292968750000,  ,  , 14114, 38.5, 6080
Haskell, real/rsa, 5,69.549987792968750000, 37.980957031250000000,  ,  , 13945, 38.3, 5920
Haskell, real/rsa, 5,69.637573242187500000, 38.449279785156250000,  ,  , 13939, 38.7, 5920
Haskell, real/rsa, 5,69.772949218750000000, 37.967346191406250000,  ,  , 13957, 38.3, 6080
Haskell, real/rsa, 10,79.933532714843750000, 61.191284179687500000,  ,  , 7981, 43.4, 6080
Haskell, real/rsa, 10,79.753967285156250000, 61.147155761718750000,  ,  , 7958, 44.9, 5760
Haskell, real/rsa, 10,80.005981445312500000, 61.572937011718750000,  ,  , 7949, 44.6, 6080
Haskell, real/rsa, 10,79.697021484375000000, 61.547546386718750000,  ,  , 7900, 44.6, 6080
Haskell, real/rsa, 10,80.182556152343750000, 61.740051269531250000,  ,  , 7929, 43.9, 6080
Haskell, real/rsa, 10,79.513122558593750000, 60.793090820312500000,  ,  , 7937, 42.7, 6080
Haskell, real/rsa, 10,79.266845703125000000, 60.946044921875000000,  ,  , 7917, 42.6, 6080
Haskell, real/rsa, 10,79.492980957031250000, 61.129943847656250000,  ,  , 7932, 41.7, 5920
Haskell, real/rsa, 10,79.426269531250000000, 61.101379394531250000,  ,  , 7925, 41.8, 5760
Haskell, real/rsa, 10,78.337463378906250000, 61.570007324218750000,  ,  , 7821, 42.3, 5920
Haskell, real/rsa, 35,123.758300781250000000, 110.433288574218750000,  ,  , 5480, 51.1, 6080
Haskell, real/rsa, 35,99.473327636718750000, 84.076904296875000000,  ,  , 6420, 47.0, 6080
Haskell, real/rsa, 35,97.993652343750000000, 83.397583007812500000,  ,  , 6094, 46.6, 6080
Haskell, real/rsa, 35,104.896179199218750000, 90.783386230468750000,  ,  , 5841, 48.3, 6080
Haskell, real/rsa, 35,116.444580078125000000, 101.433410644531250000,  ,  , 6391, 48.3, 6080
Haskell, real/rsa, 35,132.052001953125000000, 118.225463867187500000,  ,  , 5773, 51.6, 5920
Haskell, real/rsa, 35,119.989624023437500000, 107.110595703125000000,  ,  , 5511, 53.6, 6080
Haskell, real/rsa, 35,122.746520996093750000, 109.505371093750000000,  ,  , 5507, 52.5, 6080
Haskell, real/rsa, 35,143.925659179687500000, 128.701232910156250000,  ,  , 6414, 52.6, 6080
Haskell, real/rsa, 35,118.049804687500000000, 104.762268066406250000,  ,  , 5554, 50.8, 6240
Haskell, real/rsa, 45,118.943115234375000000, 105.835021972656250000,  ,  , 5580, 51.9, 6240
Haskell, real/rsa, 45,119.831237792968750000, 107.161071777343750000,  ,  , 5547, 54.7, 5920
Haskell, real/rsa, 45,122.124694824218750000, 109.292602539062500000,  ,  , 5802, 52.1, 6080
Haskell, real/rsa, 45,142.627929687500000000, 128.076599121093750000,  ,  , 6424, 52.0, 6080
Haskell, real/rsa, 45,118.947509765625000000, 106.556640625000000000,  ,  , 5544, 52.9, 6080
Haskell, real/rsa, 45,112.853515625000000000, 100.105285644531250000,  ,  , 5638, 51.5, 6080
Haskell, real/rsa, 45,116.252441406250000000, 103.762634277343750000,  ,  , 5579, 50.7, 6080
Haskell, real/rsa, 45,121.663085937500000000, 109.112243652343750000,  ,  , 5500, 53.4, 5920
Haskell, real/rsa, 45,116.647705078125000000, 103.841735839843750000,  ,  , 5608, 49.8, 6080
Haskell, real/rsa, 45,116.668640136718750000, 104.093750000000000000,  ,  , 5592, 52.5, 6080
Haskell, real/rsa, 115,118.486022949218750000, 105.782226562500000000,  ,  , 5534, 50.7, 6080
Haskell, real/rsa, 115,115.363830566406250000, 102.901611328125000000,  ,  , 5608, 50.7, 5920
Haskell, real/rsa, 115,117.037048339843750000, 104.617492675781250000,  ,  , 5538, 52.0, 5760
Haskell, real/rsa, 115,117.247619628906250000, 104.562072753906250000,  ,  , 5568, 51.1, 6240
Haskell, real/rsa, 115,125.773559570312500000, 112.530578613281250000,  ,  , 5840, 51.6, 6080
Haskell, real/rsa, 115,128.528686523437500000, 114.858276367187500000,  ,  , 6078, 50.7, 6080
Haskell, real/rsa, 115,117.742614746093750000, 104.977355957031250000,  ,  , 5573, 53.0, 6080
Haskell, real/rsa, 115,115.903076171875000000, 103.348449707031250000,  ,  , 5566, 50.1, 6240
Haskell, real/rsa, 115,116.445922851562500000, 103.820861816406250000,  ,  , 5593, 51.4, 6080
Haskell, real/rsa, 115,117.567687988281250000, 104.904785156250000000,  ,  , 5551, 51.5, 6080
